supermarket,category,name,price,reference_price,reference_unit,insert_date
dia-es,perfumeria_higiene_salud,Própolis y jalea real + equinácea VIVE+   CAJA 12 UD,6.05,0.5,ud,2023-07-10
dia-es,perfumeria_higiene_salud,Garcinia cambogia VIVISIMA+   CAJA 40 UD,4.49,0.11,ud,2023-07-10
dia-es,perfumeria_higiene_salud,Aceite de onagra NATUR TIERRA   BOTE 60 UD,4.89,0.08,ud,2023-07-10
dia-es,perfumeria_higiene_salud,Chitosán VIVISIMA+   CAJA 50 UD,3.99,0.08,ud,2023-07-10
dia-es,perfumeria_higiene_salud,Levadura de cerveza VIVISIMA+   CAJA 50 UD,3.99,0.08,ud,2023-07-10
dia-es,perfumeria_higiene_salud,Discos de algodón redondos desmaquilladores IMAQE  BOLSA 120 UD,0.9,0.01,ud,2023-07-10
dia-es,perfumeria_higiene_salud,Alcohol 96º IMAQE  BOTELLA 250 ML,0.79,0.32,,2023-07-10
dia-es,perfumeria_higiene_salud,Tiritas impermeables al agua formato dos tamaños BONTE MED  CAJA 10 UD,1.0,0.1,ud,2023-07-10
dia-es,perfumeria_higiene_salud,Apósitos surtidos BONTE EQUITY  CAJA 30 UD,1.05,0.04,ud,2023-07-10
dia-es,perfumeria_higiene_salud,Agua oxigenada IMAQE  BOTELLA 250 ML,0.69,0.28,,2023-07-10
dia-es,perfumeria_higiene_salud,Desodorante para pies IMAQE  SPRAY 150 ML,1.95,1.3,,2023-07-10
dia-es,perfumeria_higiene_salud,Bastoncillos de papel PLANETA BEBE  CAJA 50 UD,0.95,0.02,ud,2023-07-10
dia-es,perfumeria_higiene_salud,Discos de algodón ovalados desmaquilladores IMAQE  BOLSA 70 UD,1.25,0.02,ud,2023-07-10
dia-es,perfumeria_higiene_salud,Bastoncillos de algodón JOHNSON   CAJA 100 UD,2.59,0.03,ud,2023-07-10
dia-es,perfumeria_higiene_salud,"Compresas de gasa esterilizadas 7,5 x 7,5 cm caja BONTE MED  CAJA 10 UD",1.2,0.12,ud,2023-07-10
dia-es,perfumeria_higiene_salud,Vaselina pura IMAQE  FRASCO 100 GR,2.05,2.05,,2023-07-10
dia-es,perfumeria_higiene_salud,Esparadrapo en tejido sin tejer hipoalergénico BONTE MED  CAJA 1 UD,1.2,1.2,ud,2023-07-10
dia-es,perfumeria_higiene_salud,Gasas no tejidas STAR COTT   BOLSA 100 UD,2.0,0.02,ud,2023-07-10
dia-es,perfumeria_higiene_salud,Tiritas resistentes al agua HANSAPLAST   CAJA 40 UD,2.49,0.06,ud,2023-07-10
dia-es,perfumeria_higiene_salud,Desodorante para pies en polvo IMAQE  BOTE 100 GR,2.55,2.55,,2023-07-10
dia-es,perfumeria_higiene_salud,Esponjas jabonosas desechables BONTE MED  BOLSA 10 UD,1.25,0.13,ud,2023-07-10
dia-es,perfumeria_higiene_salud,Alcohol de romero IMAQE  BOTELLA 250 ML,2.05,0.82,,2023-07-10
dia-es,perfumeria_higiene_salud,Povidona iodada 10% BONTE EQUITY  BOTE 125 ML,1.99,1.59,,2023-07-10
dia-es,perfumeria_higiene_salud,Polvos de talco EUDERMIN   BOTE 200 GR,1.85,0.93,,2023-07-10
dia-es,perfumeria_higiene_salud,Solución única para lentes de contacto BONTE MED  BOTE 360 ML,4.25,1.18,,2023-07-10
dia-es,perfumeria_higiene_salud,Discos desmaquilladores DEMAK UP   BOLSA 70 UD,2.19,0.03,ud,2023-07-10
dia-es,perfumeria_higiene_salud,Esponjas de baño jabonosas SAYMA   BOLSA 10 UD,1.19,0.12,ud,2023-07-10
dia-es,perfumeria_higiene_salud,Preservativos king size SKIN   CAJA 10 UD,8.5,0.85,ud,2023-07-10
dia-es,perfumeria_higiene_salud,Preservativos elite SKIN   CAJA 10 UD,8.5,0.85,ud,2023-07-10
dia-es,perfumeria_higiene_salud,Preservativos original SKIN   CAJA 10 UD,7.55,0.76,ud,2023-07-10
dia-es,perfumeria_higiene_salud,Gel de manos antiséptico IMAQE  BOTE 500 ML,3.0,0.6,,2023-07-10
dia-es,perfumeria_higiene_salud,Gel de manos antiséptico IMAQE  BOTE 100 ML,1.85,1.85,,2023-07-10
dia-es,perfumeria_higiene_salud,Discos desmaquillantes original DEMAK UP   BOLSA 60 UD,1.29,0.02,ud,2023-07-10
dia-es,perfumeria_higiene_salud,Spray de manos hidroalcohólico aloe BABARIA   SPRAY 100 ML,1.99,1.99,,2023-07-10
dia-es,perfumeria_higiene_salud,Spray de manos hidroalcohólico cotton BABARIA   SPRAY 100 ML,1.99,1.99,,2023-07-10
dia-es,perfumeria_higiene_salud,Toallitas higienizantes DIAT   BOLSA 15 UD,0.99,0.07,ud,2023-07-10
dia-es,perfumeria_higiene_salud,Gel lubricante íntimo thai passion CONTROL   BOTE 200 ML,7.35,3.68,,2023-07-10
dia-es,perfumeria_higiene_salud,Gel lubricante íntimo exotic escape CONTROL   BOTE 200 ML,8.39,4.2,,2023-07-10
dia-es,perfumeria_higiene_salud,Preservativos sensitivo xl DUREX   CAJA 10 UD,10.95,1.1,ud,2023-07-10
dia-es,perfumeria_higiene_salud,Preservativos sensitivo suave DUREX   CAJA 12 UD,7.98,0.67,ud,2023-07-10
dia-es,perfumeria_higiene_salud,Preservativos natural comfort DUREX   CAJA 12 UD,6.99,0.58,ud,2023-07-10
dia-es,perfumeria_higiene_salud,Preservativos invisible sensitivo DUREX   CAJA 12 UD,13.49,1.12,ud,2023-07-10
dia-es,perfumeria_higiene_salud,Preservativos contacto total DUREX   CAJA 12 UD,10.85,0.9,ud,2023-07-10
dia-es,perfumeria_higiene_salud,Preservativos mutual climax DUREX   CAJA 12 UD,12.28,1.02,ud,2023-07-10
dia-es,perfumeria_higiene_salud,Gel hidroalcohólico de manos NEUTROMED   BOTELLA 50 ML,1.5,30.0,l,2023-07-10
dia-es,perfumeria_higiene_salud,Preservativo natural CONTROL   CAJA 12 UD,6.85,0.57,ud,2023-07-10
dia-es,perfumeria_higiene_salud,Preservativos finissimo original CONTROL   CAJA 12 UD,7.89,0.66,ud,2023-07-10
dia-es,perfumeria_higiene_salud,Higienizante de manos AIR-VAL   BOTELLA 200 ML,3.25,1.63,,2023-07-10
dia-es,perfumeria_higiene_salud,Gel higienizante de manos AIR-VAL   BOTELLA 300 ML,4.55,1.52,,2023-07-10
dia-es,perfumeria_higiene_salud,Gel higienizante de manos LABORATORIOS   BOTE 175 ML,2.99,1.71,,2023-07-10
dia-es,perfumeria_higiene_salud,Preservativos  sensitive UP DIA  CAJA 1 UD,0.99,0.99,ud,2023-07-10
dia-es,perfumeria_higiene_salud,Quitaesmalte ultra efectivo CUTEX   BOTELLA 200 ML,3.35,1.68,,2023-07-10
dia-es,perfumeria_higiene_salud,Lubricante natural intimate DUREX   BOTE 100 ML,12.99,12.99,,2023-07-10
dia-es,perfumeria_higiene_salud,Aceite de rosa mosqueta BONTE NATURNES  BOTELLA 10 ML,3.25,32.5,,2023-07-10
dia-es,perfumeria_higiene_salud,Aceite de árbol de té BONTE NATURNES  BOTELLA 10 ML,3.5,35.0,,2023-07-10
dia-es,perfumeria_higiene_salud,Cabezal lima electrónica recambio SCHOLL   BLISTER 2 UD,16.15,8.08,ud,2023-07-10
dia-es,perfumeria_higiene_salud,Lubricante íntimo fresa pleasure gel DUREX   BOTE 50 ML,9.99,19.98,,2023-07-10
dia-es,perfumeria_higiene_salud,Champú antipiojos BONTE MED  BOTELLA 200 ML,2.05,1.03,,2023-07-10
dia-es,perfumeria_higiene_salud,Loción antipiojos BONTE MED  BOTELLA 200 ML,2.99,1.5,,2023-07-10
dia-es,perfumeria_higiene_salud,Tira adhesiva en tejido elástico para cortar 10 x 6 cm BONTE MED  CAJA 10 UD,1.55,0.16,ud,2023-07-10
dia-es,perfumeria_higiene_salud,Quitaesmalte express sin alcohol 0% acetona BONTE EVERYDAY  FRASCO 75 ML,1.99,2.65,,2023-07-10
dia-es,perfumeria_higiene_salud,Repelente de insectos AUTAN   SPRAY 100 ML,8.49,8.49,,2023-07-10
dia-es,perfumeria_higiene_salud,Gel de masaje y lubricante íntimo aloe DUREX   BOTE 200 ML,12.48,6.24,,2023-07-10
dia-es,perfumeria_higiene_salud,Repelente de mosquitos AUTAN   100 ML,8.49,8.49,,2023-07-10
dia-es,perfumeria_higiene_salud,Gel limpiador de manos higienizante BONTE EQUITY  BOTELLA 100 ML,1.89,1.89,,2023-07-10
dia-es,bebe,Peque galletas junior NESTLE   BOLSA 180 GR,3.55,19.72,kg,2023-07-10
dia-es,bebe,Papilla 8 cereales sin azúcares añadidos HERO BABY   CAJA 410 GR,4.5,10.98,kg,2023-07-10
dia-es,bebe,Papilla 8 cereales miel sin azúcares añadidos HERO BABY   CAJA 410 GR,4.5,10.98,kg,2023-07-10
dia-es,bebe,Papilla líquida 8 cereales con galleta y leche continuación NESTLE  pack 2 unidades BRIK 500 ML,2.55,5.1,l,2023-07-10
dia-es,bebe,Papilla de maíz y arroz sin gluten NESTLE   CAJA 240 GR,2.59,10.79,kg,2023-07-10
dia-es,bebe,Papilla multicereales sin azúcares añadidos NESTLE   CAJA 270 GR,3.59,13.3,kg,2023-07-10
dia-es,bebe,Papilla de cereales y galleta NESTLE   CAJA 475 GR,3.95,8.32,kg,2023-07-10
dia-es,bebe,Papilla de 8 cereales NESTLE   CAJA 475 GR,3.95,8.32,kg,2023-07-10
dia-es,bebe,Papilla de cereales con miel NESTLE   CAJA 725 GR,5.45,7.52,kg,2023-07-10
dia-es,bebe,Papilla multicereales con plátano 0% azúcares añadidos NESTLE   CAJA 270 GR,3.55,13.15,kg,2023-07-10
dia-es,bebe,Papilla de cereales con miel NESTLE   CAJA 475 GR,3.95,8.32,kg,2023-07-10
dia-es,bebe,Leche infantil continuación NATIVA   LATA 800 GR,11.99,14.99,kg,2023-07-10
dia-es,bebe,Leche infantil crecimiento con cereales PULEVA   BRIK 1 LT,1.75,1.75,l,2023-07-10
dia-es,bebe,Leche multifrutas PULEVA  pack 3 unidades BRIK 600 ML,1.95,3.25,l,2023-07-10
dia-es,bebe,Bebida con cereales y cacao pack PULEVA  pack 3 unidades BRIK 600 ML,1.95,3.25,l,2023-07-10
dia-es,bebe,Leche peques3 crecimiento con omega PULEVA   BRIK 1 LT,1.75,1.75,l,2023-07-10
dia-es,bebe,Leche infantil inicio NATIVA   LATA 800 GR,11.99,14.99,kg,2023-07-10
dia-es,bebe,Leche 1 inicio premium NIDINA   LATA 800 GR,14.95,18.69,kg,2023-07-10
dia-es,bebe,Leche crecimiento original +12 meses NATIVA   BRIK 1 LT,1.99,1.99,l,2023-07-10
dia-es,bebe,Leche infantil crecimiento con galleta maria NATIVA   BRIK 1 LT,1.99,1.99,l,2023-07-10
dia-es,bebe,Leche infantil crecimiento con cereales NESTLE   BRIK 1 LT,1.99,1.99,l,2023-07-10
dia-es,bebe,Leche infantil NIDINA   LATA 800 GR,19.95,24.94,kg,2023-07-10
dia-es,bebe,Leche crecimiento con galleta maría +3 años NESTLE   BRIK 1 LT,1.99,1.99,l,2023-07-10
dia-es,bebe,Leche crecimiento PULEVA   BRIK 1 LT,1.95,1.95,l,2023-07-10
dia-es,bebe,Leche crecimiento con cereales +12 meses NATIVA   BRIK 1 LT,1.99,1.99,l,2023-07-10
dia-es,bebe,Leche 3 nutrasense premium HERO BABY   BOTE 800 GR,16.25,20.31,kg,2023-07-10
dia-es,bebe,Leche en polvo nutrasense premium 1 HERO BABY   BOTE 800 GR,17.05,21.31,kg,2023-07-10
dia-es,bebe,Leche de continuación NATIVA   BRIK 1 LT,1.99,1.99,l,2023-07-10
dia-es,bebe,Leche infantil NIDINA   LATA 800 GR,19.95,24.94,kg,2023-07-10
dia-es,bebe,Puré de frutas variadas BABYSMILE BABYSMILE 2 unidades PACK 400 GR,2.05,5.13,kg,2023-07-10
dia-es,bebe,Puré de frutas con galleta BABYSMILE BABYSMILE 2 unidades PACK 400 GR,2.05,5.13,kg,2023-07-10
dia-es,bebe,Puré de frutas variadas HERO   FRASCO 190 GR,1.35,7.11,kg,2023-07-10
dia-es,bebe,"Puré de pera, manzana y plátano GERBER   BOLSA 360 GR",4.95,13.75,kg,2023-07-10
dia-es,bebe,Preparado de 7 frutas sin gluten NESTLE  4 unidades PACK 400 GR,2.99,7.48,kg,2023-07-10
dia-es,bebe,Verduritas con pollo y ternera HERO   FRASCO 235 GR,1.6,6.81,kg,2023-07-10
dia-es,bebe,Verduritas con merluza HERO   FRASCO 235 GR,1.6,6.81,kg,2023-07-10
dia-es,bebe,Arroz con pollo HERO   FRASCO 235 GR,1.6,6.81,kg,2023-07-10
dia-es,bebe,Menestra con jamón y ternera HERO   FRASCO 235 GR,1.6,6.81,kg,2023-07-10
dia-es,bebe,Crema de bechamel con lenguado HERO   FRASCO 235 GR,1.6,6.81,kg,2023-07-10
dia-es,bebe,Verduritas con delicias de pavo HERO   FRASCO 235 GR,1.6,6.81,kg,2023-07-10
dia-es,bebe,Puré verduritas con pollo HERO   FRASCO 380 GR,2.98,7.84,kg,2023-07-10
dia-es,bebe,Puré guisantes con jamón HERO   FRASCO 380 GR,2.98,7.84,kg,2023-07-10
dia-es,bebe,Puré de pera y manzana 100% ecológica HERO   FRASCO 120 GR,1.6,13.33,kg,2023-07-10
dia-es,bebe,Puré de verduritas con pavo NESTLE   FRASCO 190 GR,1.59,8.37,kg,2023-07-10
dia-es,bebe,Puré de verduras con pescado NESTLE   FRASCO 190 GR,1.59,8.37,kg,2023-07-10
dia-es,bebe,Puré de hortalizas y ternera NESTLE   FRASCO 190 GR,1.59,8.37,kg,2023-07-10
dia-es,bebe,Verduras y pavo SMILEAT   FRASCO 230 GR,2.65,11.52,kg,2023-07-10
dia-es,bebe,Preparado de manzana y plátano NESTLE  4 unidades PACK 400 GR,2.99,7.48,kg,2023-07-10
dia-es,bebe,Puré de hortalizas con ternera GERBER   FRASCO 190 GR,2.79,14.68,kg,2023-07-10
dia-es,bebe,"Puré de zanahoria, cebolla y tomate con pavo GERBER   FRASCO 190 GR",2.79,14.68,kg,2023-07-10
dia-es,bebe,Puré de guisantes con patata y pollo GERBER   FRASCO 190 GR,2.79,14.68,kg,2023-07-10
dia-es,bebe,Puré de pera y plátano GERBER   FRASCO 125 GR,1.91,15.28,kg,2023-07-10
dia-es,bebe,"Puré de manzana, albaricoque y melocotón GERBER   FRASCO 125 GR",1.88,15.04,kg,2023-07-10
dia-es,bebe,"Puré de manzana, plátano y yogur 100% ecológica HERO BABY   FRASCO 120 GR",1.6,13.33,kg,2023-07-10
dia-es,bebe,Crema de calabaza y puré de patatas 100% ecológica HERO   FRASCO 190 GR,2.39,12.58,kg,2023-07-10
dia-es,bebe,Puré de jardinera de ternera 100% ecológica HERO   FRASCO 190 GR,2.39,12.58,kg,2023-07-10
dia-es,bebe,Puré de verduras de la huerta con pollo y arroz 100% ecológica HERO   FRASCO 190 GR,2.39,12.58,kg,2023-07-10
dia-es,bebe,Verduras con merluza SMILEAT   FRASCO 230 GR,2.65,11.52,kg,2023-07-10
dia-es,bebe,"Puré de pera, plátano y zanahoria 100% ecológica HERO   FRASCO 120 GR",1.6,13.33,kg,2023-07-10
dia-es,bebe,Puré de fruta variada JUNIORSMILE JUNIORSMILE  BOLSA 100 GR,0.95,9.5,kg,2023-07-10
dia-es,bebe,Puré de fresa y plátano JUNIORSMILE JUNIORSMILE  BOLSA 100 GR,0.95,9.5,kg,2023-07-10
dia-es,bebe,"Puré de plátano, fresa y manzana HERO  pack 4 unidades BOLSA 400 GR",4.89,12.23,kg,2023-07-10
dia-es,bebe,Yogur con plátano y fresa HERO   BOLSA 100 GR,1.29,12.9,kg,2023-07-10
dia-es,bebe,"Puré de naranja, plátano, pera y galleta HERO  pack 4 unidades BOLSA 400 GR",4.89,12.23,kg,2023-07-10
dia-es,bebe,Leche fermentada con puré de plátano NESTLE YOGOLINO 4 unidades PACK 400 GR,2.95,7.38,kg,2023-07-10
dia-es,bebe,"Puré de pera, plátano y naranja 100% ecológica HERO   BOLSA 100 GR",1.62,16.2,kg,2023-07-10
dia-es,bebe,Snacks de zanahoria y maíz HERO   BOLSA 40 GR,2.55,63.75,kg,2023-07-10
dia-es,bebe,"Puré de plátano, fresa y manzana HERO   BOLSA 100 GR",1.34,13.4,kg,2023-07-10
dia-es,bebe,Postre lacteo fresa NESTLE YOGOLINO 4 unidades PACK 400 GR,2.95,7.38,kg,2023-07-10
dia-es,bebe,Puré de fruta mediterráneo HERO   BOLSA 100 GR,1.29,12.9,kg,2023-07-10
dia-es,bebe,Natillas con galleta NESTLE YOGOLINO 4 unidades PACK 400 GR,3.45,8.63,kg,2023-07-10
dia-es,bebe,Puré de 4 frutas happy fruits NESTLE   BOLSA 110 GR,1.29,11.73,kg,2023-07-10
dia-es,bebe,Puré multifrutas con galleta HERO   BOLSA 100 GR,1.29,12.9,kg,2023-07-10
dia-es,bebe,Snack smilitos SMILEAT   BOLSA 38 GR,1.99,52.37,kg,2023-07-10
dia-es,bebe,Postre lácteo natural NESTLE YOGOLINO 4 unidades PACK 400 GR,2.95,7.38,kg,2023-07-10
dia-es,bebe,Puré de plátano y fresa cool fruits NESTLE   BOLSA 110 GR,1.29,11.73,kg,2023-07-10
dia-es,bebe,Puré de 4 frutas NESTLE NATURNES  BOLSA 90 GR,1.25,13.89,kg,2023-07-10
dia-es,bebe,Puré multifrutas NESTLE   BOLSA 90 GR,1.29,14.33,kg,2023-07-10
dia-es,bebe,Puré de plátano y fresa con leche NESTLE YOGOLINO  BOLSA 110 GR,1.39,12.64,kg,2023-07-10
dia-es,bebe,"Puré de plátano,naranja y galleta NESTLE  pack 4 unidades BOLSA 360 GR",4.59,12.75,kg,2023-07-10
dia-es,bebe,Leche fermentada natural NESTLE YOGOLINO  BOLSA 100 GR,1.3,13.0,kg,2023-07-10
dia-es,bebe,"Puré de frutas de manzana, plátano y fresa NESTLE NATURNES  BOLSA 90 GR",1.29,14.33,kg,2023-07-10
dia-es,bebe,Leche fermentada con puré de manzana y fresa NESTLE YOGOLINO  BOLSA 100 GR,1.3,13.0,kg,2023-07-10
dia-es,bebe,Puré manzana y plátano NESTLE   BOLSA 90 GR,1.29,14.33,kg,2023-07-10
dia-es,bebe,Puré de frutas y galleta HERO   BOLSA 100 GR,1.34,13.4,kg,2023-07-10
dia-es,bebe,Toallitas para bebés BABYSMILE BABYSMILE  BOLSA 80 UD,1.15,0.01,ud,2023-07-10
dia-es,bebe,Pañales 13-20 kgs talla 5 PLANETA BEBE  BOLSA 80 UD,15.29,0.19,ud,2023-07-10
dia-es,bebe,Pañales 8-15 kgs talla 4 PLANETA BEBE  BOLSA 88 UD,14.75,0.17,ud,2023-07-10
dia-es,bebe,Pañales 17-28 kgs talla 6 PLANETA BEBE  BOLSA 28 UD,8.25,0.29,ud,2023-07-10
dia-es,bebe,Pañales 13-20 kgs talla 5 PLANETA BEBE  BOLSA 40 UD,7.7,0.19,ud,2023-07-10
dia-es,bebe,Toallitas para bebé emulsión leche paquetes BABYSMILE BABYSMILE pack 2 unidades BOLSA 144 UD,3.05,0.02,ud,2023-07-10
dia-es,bebe,Toallitas para bebés BABYSMILE BABYSMILE  BOLSA 24 UD,0.89,0.04,ud,2023-07-10
dia-es,bebe,Toallitas para bebés con tendencia atópica BONTE MED  BOLSA 64 UD,1.95,0.03,ud,2023-07-10
dia-es,bebe,Bañador desechable 8-15 kg talla S PLANETA BEBE  BOLSA 6 UD,3.09,0.52,ud,2023-07-10
dia-es,bebe,Pañales 11-16 kg talla 5 DODOT   BOLSA 54 UD,15.6,0.29,ud,2023-07-10
dia-es,bebe,Toallitas para bebés DODOT   BOLSA 64 UD,1.99,0.03,ud,2023-07-10
dia-es,bebe,Pañales 6-10 kg talla 3 DODOT   BOLSA 62 UD,15.6,0.25,ud,2023-07-10
dia-es,bebe,Pañales 9-14 kg talla 4 DODOT   BOLSA 58 UD,15.6,0.27,ud,2023-07-10
dia-es,bebe,Pañales 8-15 kgs talla 4 PLANETA BEBE  BOLSA 44 UD,7.59,0.17,ud,2023-07-10
dia-es,bebe,Toallitas para bebés aqua pure DODOT  pack 3 unidades BOLSA 144 UD,10.49,0.07,ud,2023-07-10
dia-es,bebe,Pañales 4-9 kgs talla 3 PLANETA BEBE  BOLSA 102 UD,15.09,0.15,ud,2023-07-10
dia-es,bebe,Toallitas higiene corporal grandes para adultos BONTE EVERYDAY  BOLSA 60 UD,3.99,0.07,ud,2023-07-10
dia-es,bebe,Bañador desechable 13-20 kg talla M PLANETA BEBE  BOLSA 6 UD,3.09,0.52,ud,2023-07-10
dia-es,bebe,Pañales 13-20 kg talla L PLANETA BEBE  BOLSA 20 UD,6.35,0.32,ud,2023-07-10
dia-es,bebe,Toallitas íntimas AIR DE CUNEY   BOLSA 20 UD,1.15,0.06,ud,2023-07-10
dia-es,bebe,Pañales recién nacido 4-8 kgs talla 2  DODOT   BOLSA 36 UD,13.79,0.38,ud,2023-07-10
dia-es,bebe,Pañales pro sensitive carry pack talla 1 DODOT   BOLSA 38 UD,13.79,0.36,ud,2023-07-10
dia-es,bebe,Pañales recién nacido 4-8 kgs talla 2 DODOT   BOLSA 39 UD,10.5,0.27,ud,2023-07-10
dia-es,bebe,Pañales 15-25 kg talla XL PLANETA BEBE  BOLSA 18 UD,7.29,0.41,ud,2023-07-10
dia-es,bebe,Pañales 4-9 kgs talla 3 PLANETA BEBE  BOLSA 50 UD,7.9,0.16,ud,2023-07-10
dia-es,bebe,Pañales 3-6 kgs talla 2 PLANETA BEBE  BOLSA 40 UD,6.05,0.15,ud,2023-07-10
dia-es,bebe,Pañales 2-5 kgs talla 1 PLANETA BEBE  BOLSA 24 UD,4.15,0.17,ud,2023-07-10
dia-es,bebe,Pañales +15 kg talla 6 DODOT   BOLSA 27 UD,12.59,0.47,ud,2023-07-10
dia-es,bebe,Pañal de noche 35-50 kg talla L PLANETA JUNIOR  BOLSA 12 UD,9.63,0.8,ud,2023-07-10
dia-es,bebe,Pañal de noche 15-35 kg talla m PLANETA JUNIOR  BOLSA 14 UD,9.19,0.66,ud,2023-07-10
dia-es,bebe,Pañales 8-15 kg talla M PLANETA BEBE  BOLSA 22 UD,6.39,0.29,ud,2023-07-10
dia-es,bebe,Toallitas para bebés aqua pure DODOT   BOLSA 48 UD,3.59,0.07,ud,2023-07-10
dia-es,bebe,Calzoncillos absorbentes para niños de 4 a 7 años HUGGIES DRY NITES  BOLSA 10 UD,9.89,0.99,ud,2023-07-10
dia-es,bebe,Calzoncillos absorbentes de noche para niños de 8 a 15 años HUGGIES DRY NITES  BOLSA 9 UD,9.89,1.1,ud,2023-07-10
dia-es,bebe,Gel de baño relajante PLANETA BEBE  BOTE 750 ML,2.35,0.31,,2023-07-10
dia-es,bebe,Champú para bebé PLANETA BEBE  BOTE 700 ML,2.39,0.34,,2023-07-10
dia-es,bebe,Aceite corporal para bebé PLANETA BEBE  BOTELLA 500 ML,2.35,0.47,,2023-07-10
dia-es,bebe,Suero fisiológico PLANETA BEBE  FRASCO 30 UD,3.29,0.11,ud,2023-07-10
dia-es,bebe,Agua de colonia infantil PLANETA BEBE  BOTELLA 750 ML,1.79,0.24,,2023-07-10
dia-es,bebe,Loción relajante baby lavanda BABYSMILE BABYSMILE  BOTE 500 ML,2.39,0.48,,2023-07-10
dia-es,bebe,Champú gold JOHNSON   BOTE 750 ML,4.99,0.67,,2023-07-10
dia-es,bebe,Agua de colonia infantil NENUCO   BOTE 500 ML,2.95,0.59,,2023-07-10
dia-es,bebe,Colonia NENUCO   SPRAY 240 ML,3.99,1.66,,2023-07-10
dia-es,bebe,Gel de baño relajante recambio PLANETA BEBE  BOLSA 750 ML,1.65,0.22,,2023-07-10
dia-es,bebe,Gel de baño dulces sueños JOHNSON   BOTE 750 ML,4.29,0.57,,2023-07-10
dia-es,bebe,Agua de colonia PETIT CHERI   BOTELLA 750 ML,3.79,0.51,,2023-07-10
dia-es,bebe,Agua de colonia gotas frescas INSTITUTO ESPAÑOL   SPRAY 250 ML,4.99,2.0,,2023-07-10
dia-es,bebe,Acondicionador no más tirones JOHNSON   SPRAY 200 ML,3.69,18.45,l,2023-07-10
dia-es,bebe,Loción corporal relajante PLANETA BEBE  BOTE 500 ML,2.59,0.52,,2023-07-10
dia-es,bebe,Champú y acondicionador dos en uno suave y brillante JOHNSONS BABY   BOTE 500 ML,4.39,0.88,,2023-07-10
dia-es,bebe,Crema protectora de pañal JOHNSON   TUBO 100 ML,4.49,4.49,,2023-07-10
dia-es,bebe,Acondicionador gotas de brillo JOHNSON   SPRAY 200 ML,3.69,1.85,,2023-07-10
dia-es,bebe,Jabón hidratante NENUCO   BOTE 650 ML,3.79,0.58,,2023-07-10
dia-es,bebe,Aceite aloe vera JOHNSON   BOTELLA 500 ML,3.7,0.74,,2023-07-10
dia-es,bebe,Champú camomila JOHNSON   BOTE 750 ML,4.99,0.67,,2023-07-10
dia-es,bebe,Acondicionador gotas de fuerza JOHNSON   SPRAY 200 ML,4.39,2.2,,2023-07-10
dia-es,bebe,Loción corporal dulces sueños JOHNSON   BOTE 500 ML,4.99,1.0,,2023-07-10
dia-es,bebe,Gel de baño pure protect JOHNSON   BOTE 500 ML,3.99,0.8,,2023-07-10
dia-es,bebe,Talco dulces sueños para bebés JOHNSON   BOTE 200 GR,2.29,1.15,,2023-07-10
dia-es,mascotas,Snack para perros PEDIGREE RODEO  BOLSA 70 GR,1.99,28.43,kg,2023-07-10
dia-es,mascotas,Alimento para perros con pollo y cordero PEDIGREE   TARRINA 300 GR,2.89,9.63,kg,2023-07-10
dia-es,mascotas,Snack para perros de pollo AS AS  BOLSA 200 GR,1.49,7.45,kg,2023-07-10
dia-es,mascotas,Alimento para perros menú mix completo y variado con buey AS AS  BOLSA 4 KG,6.99,1.75,kg,2023-07-10
dia-es,mascotas,Snack para perros dental AS AS  BOLSA 170 GR,1.65,9.71,kg,2023-07-10
dia-es,mascotas,Alimento para perros completo FRISKIES   BOLSA 10 KG,24.99,2.5,kg,2023-07-10
dia-es,mascotas,Alimento para perros selección de carnes BON MENU   BOLSA 10 KG,20.79,2.08,kg,2023-07-10
dia-es,mascotas,Alimento para perros mini ULTIMA   BOLSA 1.5 KG,6.95,4.63,kg,2023-07-10
dia-es,mascotas,Snack para perros PEDIGREE BISCROK  CAJA 500 GR,1.99,3.98,kg,2023-07-10
dia-es,mascotas,Alimento para perros trozos en salsa con carne y zanahorias DIA DIA  LATA 1.25 KG,1.79,1.43,kg,2023-07-10
dia-es,mascotas,Snack para perros sabor cordero AS AS  BOLSA 200 GR,1.49,7.45,kg,2023-07-10
dia-es,mascotas,Snack para perros ternera AS AS  BOLSA 120 GR,1.35,11.25,kg,2023-07-10
dia-es,mascotas,Hueso prensado para perros BIAZOO   BOLSA 2 UD,1.85,0.93,ud,2023-07-10
dia-es,mascotas,Paté para perros con buey e hígado AS AS  TARRINA 300 GR,1.15,3.83,kg,2023-07-10
dia-es,mascotas,Salchicha para perros con carne AS AS  1 KG,1.89,1.89,kg,2023-07-10
dia-es,mascotas,Alimento para perros en salsa albóndigas de ave DIA DIA  LATA 1.2 KG,2.09,1.74,kg,2023-07-10
dia-es,mascotas,Snack para perros big bones rico en pollo AS AS  BOLSA 200 GR,1.95,9.75,kg,2023-07-10
dia-es,mascotas,Paté para perros rico en ave y con ternera AS AS  TARRINA 300 GR,1.15,3.83,kg,2023-07-10
dia-es,mascotas,Snack para perros junior huesitos rico en pollo AS AS  BOLSA 100 GR,1.35,13.5,kg,2023-07-10
dia-es,mascotas,Bocaditos en salsa para perros mini AS AS  BOLSA 400 GR,2.09,5.23,kg,2023-07-10
dia-es,mascotas,Paté para perros rico en cordero AS AS  TARRINA 300 GR,1.19,3.97,kg,2023-07-10
